token,count,first_token_count,candidate_score
including,50,1,7.8636512654486515
prese,49,1,7.824046010856292
sensor,49,1,7.824046010856292
vdi,49,1,7.824046010856292
fornitura,6,3,7.783640596221253
fermo,6,3,7.783640596221253
asta,6,3,7.783640596221253
vigi,6,3,7.783640596221253
cuwp,6,3,7.783640596221253
svcs,6,3,7.783640596221253
canala,6,3,7.783640596221253
c9300l,6,3,7.783640596221253
std,46,1,7.700295203420117
select,12,2,7.694848072384611
6ft,12,2,7.694848072384611
serranda,12,2,7.694848072384611
kvm,12,2,7.694848072384611
nuc,12,2,7.694848072384611
pen,12,2,7.694848072384611
super,12,2,7.694848072384611
cablaggio,12,2,7.694848072384611
quick,12,2,7.694848072384611
shelf,45,1,7.65728279297819
8tb,44,1,7.613324979540639
com,44,1,7.613324979540639
fee,43,1,7.568379267836522
pre,43,1,7.568379267836522
cyber,11,2,7.4547199493640015
telecamere,11,2,7.4547199493640015
pendant,11,2,7.4547199493640015
bridge,11,2,7.4547199493640015
driver,11,2,7.4547199493640015
terminal,11,2,7.4547199493640015
passacavi,11,2,7.4547199493640015
lightning,11,2,7.4547199493640015
dedicated,11,2,7.4547199493640015
mem,40,1,7.427144133408616
firewall,40,1,7.427144133408616
adv,39,1,7.3777589082278725
internal,39,1,7.3777589082278725
gold,39,1,7.3777589082278725
hba,10,2,7.193685818395112
tessuto,10,2,7.193685818395112
passacavo,10,2,7.193685818395112
split,10,2,7.193685818395112
classic,10,2,7.193685818395112
gpu,10,2,7.193685818395112
meeting,10,2,7.193685818395112
atw,10,2,7.193685818395112
iot,10,2,7.193685818395112
radiomicrofono,10,2,7.193685818395112
tasto,10,2,7.193685818395112
adatt,10,2,7.193685818395112
main,10,2,7.193685818395112
blister,10,2,7.193685818395112
blue,35,1,7.16703787691222
dvi,35,1,7.16703787691222
connecting,5,3,7.16703787691222
real,5,3,7.16703787691222
giornata,5,3,7.16703787691222
tappi,5,3,7.16703787691222
panorama,5,3,7.16703787691222
contatore,5,3,7.16703787691222
emergency,5,3,7.16703787691222
pig,5,3,7.16703787691222
acrobat,5,3,7.16703787691222
cfs,5,3,7.16703787691222
ddr3,34,1,7.110696122978827
site,33,1,7.052721049232323
intelligent,9,2,6.907755278982138
infrastructure,9,2,6.907755278982138
anello,9,2,6.907755278982138
shielded,9,2,6.907755278982138
4x0,9,2,6.907755278982138
ddr,9,2,6.907755278982138
bullet,9,2,6.907755278982138
ess,9,2,6.907755278982138
capsula,9,2,6.907755278982138
rear,9,2,6.907755278982138
pid,9,2,6.907755278982138
rca,30,1,6.8679744089702925
1080p,29,1,6.802394763324311
nbd,29,1,6.802394763324311
128gb,28,1,6.734591659972948
converter,28,1,6.734591659972948
push,28,1,6.734591659972948
managed,26,1,6.591673732008658
cap,26,1,6.591673732008658
snc,8,2,6.591673732008658
ios,8,2,6.591673732008658
100fx,8,2,6.591673732008658
ausiliario,8,2,6.591673732008658
wired,8,2,6.591673732008658
tassello,8,2,6.591673732008658
eta,8,2,6.591673732008658
switched,8,2,6.591673732008658
securetrack,8,2,6.591673732008658
isolatore,8,2,6.591673732008658
sch,8,2,6.591673732008658
rugged,8,2,6.591673732008658
aaa,8,2,6.591673732008658
oem,8,2,6.591673732008658
mullion,8,2,6.591673732008658
ddr2,25,1,6.516193076042964
ent,25,1,6.516193076042964
multimode,25,1,6.516193076042964
10gb,25,1,6.516193076042964
ip67,25,1,6.516193076042964
tecnologia,25,1,6.516193076042964
anelli,24,1,6.437751649736401
ip65,24,1,6.437751649736401
serial,24,1,6.437751649736401
app,24,1,6.437751649736401
superstack,4,3,6.437751649736401
tvone,4,3,6.437751649736401
fro,4,3,6.437751649736401
radeon,4,3,6.437751649736401
pool,4,3,6.437751649736401
civs,4,3,6.437751649736401
xconnect,4,3,6.437751649736401
480gb,4,3,6.437751649736401
fortiauthenticator,4,3,6.437751649736401
960gb,4,3,6.437751649736401
fas2552,4,3,6.437751649736401
fortiap,4,3,6.437751649736401
project,4,3,6.437751649736401
netgear,4,3,6.437751649736401
acer,4,3,6.437751649736401
presenter,4,3,6.437751649736401
netman,4,3,6.437751649736401
bret,4,3,6.437751649736401
condenser,4,3,6.437751649736401
cooler,4,3,6.437751649736401
pr2v,4,3,6.437751649736401
touchpanel,4,3,6.437751649736401
c9200,4,3,6.437751649736401
sx20,4,3,6.437751649736401
tessera,4,3,6.437751649736401
cass,4,3,6.437751649736401
forbice,4,3,6.437751649736401
spirale,4,3,6.437751649736401
trav,4,3,6.437751649736401
lampade,4,3,6.437751649736401
invideo,4,3,6.437751649736401
accoppiatori,4,3,6.437751649736401
etichetta,4,3,6.437751649736401
antinc,4,3,6.437751649736401
perpetual,23,1,6.3561076606958915
adaptor,23,1,6.3561076606958915
installation,23,1,6.3561076606958915
2tb,23,1,6.3561076606958915
600gb,7,2,6.238324625039507
videowall,7,2,6.238324625039507
communication,7,2,6.238324625039507
precision,7,2,6.238324625039507
prepaid,7,2,6.238324625039507
giunto,7,2,6.238324625039507
automatic,7,2,6.238324625039507
duo,7,2,6.238324625039507
right,7,2,6.238324625039507
handset,7,2,6.238324625039507
uniflair,7,2,6.238324625039507
rs485,21,1,6.182084906716632
wire,21,1,6.182084906716632
abacus,20,1,6.089044875446846
sma,20,1,6.089044875446846
portatile,20,1,6.089044875446846
attendant,20,1,6.089044875446846
time,20,1,6.089044875446846
magnetotermico,19,1,5.991464547107982
client,19,1,5.991464547107982
63a,19,1,5.991464547107982
utp,398,0,5.988961416889864
lszh,386,0,5.958424693029782
normal,363,0,5.8971538676367405
cooling,18,1,5.8888779583328805
1000t,18,1,5.8888779583328805
curva,18,1,5.8888779583328805
metered,18,1,5.8888779583328805
nfr,18,1,5.8888779583328805
case,18,1,5.8888779583328805
centr,6,2,5.8377304471659395
auth,6,2,5.8377304471659395
airpods,6,2,5.8377304471659395
att,6,2,5.8377304471659395
attivit,6,2,5.8377304471659395
actilume,6,2,5.8377304471659395
live,6,2,5.8377304471659395
mpoptimate,6,2,5.8377304471659395
contratto,6,2,5.8377304471659395
matix,6,2,5.8377304471659395
abbonamento,6,2,5.8377304471659395
scheduling,6,2,5.8377304471659395
batt,6,2,5.8377304471659395
nim,6,2,5.8377304471659395
fluke,6,2,5.8377304471659395
estens,6,2,5.8377304471659395
desono,6,2,5.8377304471659395
cms,6,2,5.8377304471659395
ucss,6,2,5.8377304471659395
secondary,17,1,5.780743515792329
rgb,17,1,5.780743515792329
italy,17,1,5.780743515792329
sys,17,1,5.780743515792329
concurrent,17,1,5.780743515792329
pak,17,1,5.780743515792329
mrj21,16,1,5.666426688112432
iscsi,16,1,5.666426688112432
locking,16,1,5.666426688112432
roof,16,1,5.666426688112432
row,16,1,5.666426688112432
existing,16,1,5.666426688112432
2x1,16,1,5.666426688112432
nero,260,0,5.564520407322694
duplex,259,0,5.560681631015528
bluetooth,15,1,5.545177444479562
vite,15,1,5.545177444479562
signage,15,1,5.545177444479562
cassette,15,1,5.545177444479562
ivo,15,1,5.545177444479562
bus,15,1,5.545177444479562
acqua,15,1,5.545177444479562
compatible,15,1,5.545177444479562
value,15,1,5.545177444479562
traversa,3,3,5.545177444479562
xendesktop,3,3,5.545177444479562
mino6a,3,3,5.545177444479562
reinstatement,3,3,5.545177444479562
cucm,3,3,5.545177444479562
appsec,3,3,5.545177444479562
primary,3,3,5.545177444479562
d8ps,3,3,5.545177444479562
dn471b,3,3,5.545177444479562
mfe,3,3,5.545177444479562
2500w,3,3,5.545177444479562
opti,3,3,5.545177444479562
baq60,3,3,5.545177444479562
fujifilm,3,3,5.545177444479562
totem,3,3,5.545177444479562
dn470b,3,3,5.545177444479562
piattina,3,3,5.545177444479562
condizionatore,3,3,5.545177444479562
acces,3,3,5.545177444479562
xsp,3,3,5.545177444479562
sx10,3,3,5.545177444479562
catalyst2960,3,3,5.545177444479562
angolari,3,3,5.545177444479562
gadget,3,3,5.545177444479562
multiband,3,3,5.545177444479562
micromodule,3,3,5.545177444479562
lavagna,3,3,5.545177444479562
interrutore,3,3,5.545177444479562
cbd,3,3,5.545177444479562
cartuccia,3,3,5.545177444479562
unknown,3,3,5.545177444479562
kiwi,3,3,5.545177444479562
calza,3,3,5.545177444479562
50w,3,3,5.545177444479562
vive,3,3,5.545177444479562
spa300,3,3,5.545177444479562
c819,3,3,5.545177444479562
modero,3,3,5.545177444479562
afa,3,3,5.545177444479562
assemblaggi,3,3,5.545177444479562
labgruppen,3,3,5.545177444479562
tandberg,3,3,5.545177444479562
microsemi,3,3,5.545177444479562
12mo,3,3,5.545177444479562
smartstruxure,3,3,5.545177444479562
partecipazione,3,3,5.545177444479562
eve,3,3,5.545177444479562
pulizie,3,3,5.545177444479562
targus,3,3,5.545177444479562
agl,3,3,5.545177444479562
950w,3,3,5.545177444479562
omniprox,3,3,5.545177444479562
ds201,3,3,5.545177444479562
acti,3,3,5.545177444479562
dm12,3,3,5.545177444479562
fortigaterugged,3,3,5.545177444479562
fas2750a,3,3,5.545177444479562
flexinstall,3,3,5.545177444479562
fortiextender,3,3,5.545177444479562
omnivista,3,3,5.545177444479562
mgs400,3,3,5.545177444479562
primergy,3,3,5.545177444479562
frigorifero,3,3,5.545177444479562
airconsole,3,3,5.545177444479562
western,3,3,5.545177444479562
h05vv,3,3,5.545177444479562
sp532p,3,3,5.545177444479562
thousandeyes,3,3,5.545177444479562
pila,3,3,5.545177444479562
dl320g5p,3,3,5.545177444479562
fs18or18,3,3,5.545177444479562
integrazione,3,3,5.545177444479562
woltman,3,3,5.545177444479562
praim,3,3,5.545177444479562
ie3100,3,3,5.545177444479562
e2800a,3,3,5.545177444479562
scaricatore,3,3,5.545177444479562
tetto,14,1,5.41610040220442
upg,14,1,5.41610040220442
sliding,14,1,5.41610040220442
rally,14,1,5.41610040220442
24vdc,14,1,5.41610040220442
connettori,14,1,5.41610040220442
4tb,14,1,5.41610040220442
series,221,0,5.402677381872279
bmp21,5,2,5.375278407684165
guardian,5,2,5.375278407684165
ssa,5,2,5.375278407684165
nec,5,2,5.375278407684165
pulitore,5,2,5.375278407684165
murano,5,2,5.375278407684165
articulating,5,2,5.375278407684165
forta,5,2,5.375278407684165
xbox,5,2,5.375278407684165
fos,5,2,5.375278407684165
dark,5,2,5.375278407684165
flexible,5,2,5.375278407684165
traverse,5,2,5.375278407684165
ultrium,5,2,5.375278407684165
mr16,5,2,5.375278407684165
content,5,2,5.375278407684165
attacco,5,2,5.375278407684165
polycom,5,2,5.375278407684165
mse,5,2,5.375278407684165
colore,207,0,5.337538079701318
demo,13,1,5.278114659230517
bdl,13,1,5.278114659230517
fusion,13,1,5.278114659230517
green,13,1,5.278114659230517
contact,13,1,5.278114659230517
starter,13,1,5.278114659230517
medium,13,1,5.278114659230517
derivazione,13,1,5.278114659230517
corpo,13,1,5.278114659230517
hdbaset,13,1,5.278114659230517
analog,13,1,5.278114659230517
breakout,13,1,5.278114659230517
posti,13,1,5.278114659230517
call,13,1,5.278114659230517
supply,178,0,5.187385805840755
generation,172,0,5.153291594497779
log,12,1,5.1298987149230735
pannelli,12,1,5.1298987149230735
titanium,12,1,5.1298987149230735
table,12,1,5.1298987149230735
de212c,12,1,5.1298987149230735
straight,12,1,5.1298987149230735
internet,12,1,5.1298987149230735
bottom,12,1,5.1298987149230735
receiver,12,1,5.1298987149230735
quadri,12,1,5.1298987149230735
24p,12,1,5.1298987149230735
host,12,1,5.1298987149230735
lon,12,1,5.1298987149230735
mount,165,0,5.111987788356544
prevention,165,0,5.111987788356544
package,156,0,5.056245805348308
permutazione,154,0,5.043425116919247
ports,151,0,5.0238805208462765
rms,11,1,4.969813299576001
rails,11,1,4.969813299576001
voip,11,1,4.969813299576001
pc2,11,1,4.969813299576001
verticale,11,1,4.969813299576001
relay,11,1,4.969813299576001
lto,11,1,4.969813299576001
loop,11,1,4.969813299576001
3tb,11,1,4.969813299576001
trusted,11,1,4.969813299576001
serie,139,0,4.941642422609304
punta,4,2,4.828313737302301
hex,4,2,4.828313737302301
autom,4,2,4.828313737302301
edgeips,4,2,4.828313737302301
c5026,4,2,4.828313737302301
chiller,4,2,4.828313737302301
jabber,4,2,4.828313737302301
fpr,4,2,4.828313737302301
24g,4,2,4.828313737302301
verifica,4,2,4.828313737302301
fortinac,4,2,4.828313737302301
intrusion,4,2,4.828313737302301
nilox,4,2,4.828313737302301
sidekick,4,2,4.828313737302301
corso,4,2,4.828313737302301
pompa,4,2,4.828313737302301
fortigslb,4,2,4.828313737302301
depth,4,2,4.828313737302301
appx,4,2,4.828313737302301
elettromagnete,4,2,4.828313737302301
fortipam,4,2,4.828313737302301
comunicatore,4,2,4.828313737302301
1535w,4,2,4.828313737302301
pump,4,2,4.828313737302301
saldatore,4,2,4.828313737302301
aoc,4,2,4.828313737302301
digitalmedia,4,2,4.828313737302301
asr1000,4,2,4.828313737302301
selettore,4,2,4.828313737302301
exmor,4,2,4.828313737302301
atem,4,2,4.828313737302301
orbis,4,2,4.828313737302301
strisce,4,2,4.828313737302301
interf,4,2,4.828313737302301
isrwaas,4,2,4.828313737302301
rotolo,4,2,4.828313737302301
workstation,4,2,4.828313737302301
emulex,4,2,4.828313737302301
export,10,1,4.795790545596741
ghiera,10,1,4.795790545596741
hosted,10,1,4.795790545596741
session,10,1,4.795790545596741
english,10,1,4.795790545596741
24u,10,1,4.795790545596741
nfc,10,1,4.795790545596741
6gb,10,1,4.795790545596741
component,10,1,4.795790545596741
temperature,10,1,4.795790545596741
arm,10,1,4.795790545596741
16a,109,0,4.700480365792417
ant,105,0,4.663439094112067
rete,102,0,4.634728988229636
ottico,99,0,4.605170185988092
dmx,9,1,4.605170185988092
minidome,9,1,4.605170185988092
sensori,9,1,4.605170185988092
pod,9,1,4.605170185988092
quattro,9,1,4.605170185988092
uhf,9,1,4.605170185988092
adsl,9,1,4.605170185988092
str,9,1,4.605170185988092
copertura,9,1,4.605170185988092
binario,9,1,4.605170185988092
2pt,9,1,4.605170185988092
trasporto,9,1,4.605170185988092
surveillance,9,1,4.605170185988092
cluster,9,1,4.605170185988092
remanufactured,98,0,4.59511985013459
adapter,95,0,4.564348191467836
125um,94,0,4.553876891600541
ftp,93,0,4.543294782270004
term,93,0,4.543294782270004
manager,90,0,4.51085950651685
license12,88,0,4.48863636973214
ghz,85,0,4.454347296253507
white,80,0,4.394449154672439
gige,8,1,4.394449154672439
sip,8,1,4.394449154672439
128mb,8,1,4.394449154672439
training,8,1,4.394449154672439
7x24,8,1,4.394449154672439
lazrspeed,8,1,4.394449154672439
2nd,8,1,4.394449154672439
trasmettitori,8,1,4.394449154672439
100mbps,8,1,4.394449154672439
mtrj,8,1,4.394449154672439
refurbished,8,1,4.394449154672439
cordless,8,1,4.394449154672439
ladder,8,1,4.394449154672439
building,8,1,4.394449154672439
water,8,1,4.394449154672439
usb2,8,1,4.394449154672439
protezione,8,1,4.394449154672439
communications,8,1,4.394449154672439
ehwic,8,1,4.394449154672439
ddos,8,1,4.394449154672439
soft,8,1,4.394449154672439
rate,8,1,4.394449154672439
piastrina,8,1,4.394449154672439
tenda,8,1,4.394449154672439
charge,8,1,4.394449154672439
activation,8,1,4.394449154672439
stilo,8,1,4.394449154672439
porte,76,0,4.343805421853684
sata,75,0,4.330733340286331
maschio,75,0,4.330733340286331
230v,74,0,4.31748811353631
12g,73,0,4.30406509320417
endpoints,71,0,4.276666119016055
ext,71,0,4.276666119016055
vetro,71,0,4.276666119016055
low,70,0,4.2626798770413155
blu,70,0,4.2626798770413155
type,68,0,4.23410650459726
advantage,68,0,4.23410650459726
grigio,68,0,4.23410650459726
iac,67,0,4.219507705176107
idlp,66,0,4.204692619390966
ivp,66,0,4.204692619390966
sngl,64,0,4.174387269895637
only,64,0,4.174387269895637
lamiera,7,1,4.1588830833596715
h2000xl800xp1000,7,1,4.1588830833596715
perm,7,1,4.1588830833596715
emea,7,1,4.1588830833596715
metro,7,1,4.1588830833596715
vpc,7,1,4.1588830833596715
5500g,7,1,4.1588830833596715
combo,7,1,4.1588830833596715
temp,7,1,4.1588830833596715
e2800,7,1,4.1588830833596715
circuit,7,1,4.1588830833596715
vdsl2,7,1,4.1588830833596715
molla,7,1,4.1588830833596715
neoprene,7,1,4.1588830833596715
elite,7,1,4.1588830833596715
telaio,7,1,4.1588830833596715
telefono,7,1,4.1588830833596715
wiegand,7,1,4.1588830833596715
mid,7,1,4.1588830833596715
bronze,7,1,4.1588830833596715
omnidirezionale,7,1,4.1588830833596715
thermal,7,1,4.1588830833596715
optimized,7,1,4.1588830833596715
angled,7,1,4.1588830833596715
atp,3,2,4.1588830833596715
arduino,3,2,4.1588830833596715
videocitofono,3,2,4.1588830833596715
mdu,3,2,4.1588830833596715
linkiq,3,2,4.1588830833596715
utm,3,2,4.1588830833596715
anpr,3,2,4.1588830833596715
cl3,3,2,4.1588830833596715
consulenza,3,2,4.1588830833596715
powersupply,3,2,4.1588830833596715
100x60,3,2,4.1588830833596715
fror,3,2,4.1588830833596715
anemometro,3,2,4.1588830833596715
entw,3,2,4.1588830833596715
mc33,3,2,4.1588830833596715
ciabatta,3,2,4.1588830833596715
allied,3,2,4.1588830833596715
sam,3,2,4.1588830833596715
mult,3,2,4.1588830833596715
narrow,3,2,4.1588830833596715
torii,3,2,4.1588830833596715
plaf,3,2,4.1588830833596715
valueline,3,2,4.1588830833596715
penna,3,2,4.1588830833596715
cgr,3,2,4.1588830833596715
ampli,3,2,4.1588830833596715
premixer,3,2,4.1588830833596715
leak,3,2,4.1588830833596715
fru,3,2,4.1588830833596715
meliconi,3,2,4.1588830833596715
iid,3,2,4.1588830833596715
stamp,3,2,4.1588830833596715
bloc,3,2,4.1588830833596715
duracell,3,2,4.1588830833596715
c5016,3,2,4.1588830833596715
altoparlante,3,2,4.1588830833596715
auricolari,3,2,4.1588830833596715
condensing,3,2,4.1588830833596715
nx1,3,2,4.1588830833596715
trillo,3,2,4.1588830833596715
morsettiere,3,2,4.1588830833596715
wallbox,3,2,4.1588830833596715
120gb,3,2,4.1588830833596715
gravity,3,2,4.1588830833596715
labor,3,2,4.1588830833596715
cpp,3,2,4.1588830833596715
agile,3,2,4.1588830833596715
instapatch,3,2,4.1588830833596715
generative,3,2,4.1588830833596715
omnipcx,3,2,4.1588830833596715
fsp,3,2,4.1588830833596715
languard,3,2,4.1588830833596715
generatore,3,2,4.1588830833596715
generi,3,2,4.1588830833596715
ds120,3,2,4.1588830833596715
guidacavo,3,2,4.1588830833596715
dl320e,3,2,4.1588830833596715
huddle,3,2,4.1588830833596715
biz,3,2,4.1588830833596715
ds212c,3,2,4.1588830833596715
1200w,3,2,4.1588830833596715
trasduttore,3,2,4.1588830833596715
elem,3,2,4.1588830833596715
ie4010,3,2,4.1588830833596715
condizionamento,3,2,4.1588830833596715
12v,62,0,4.143134726391533
interface,60,0,4.110873864173311
detection,60,0,4.110873864173311
reg,59,0,4.0943445622221
28awg,59,0,4.0943445622221
users,58,0,4.07753744390572
10a,58,0,4.07753744390572
schermato,56,0,4.04305126783455
esterno,56,0,4.04305126783455
c14,56,0,4.04305126783455
tipo,56,0,4.04305126783455
out,56,0,4.04305126783455
metri,55,0,4.02535169073515
channel,55,0,4.02535169073515
